loc_code,general_hh_inc_y1,general_hh_inc_y2,general_hh_inc_y3,general_hh_inc_y4,general_hh_inc_y5,single_hh_inc_y1,single_hh_inc_y2,single_hh_inc_y3,single_hh_inc_y4,single_hh_inc_y5,general_hh_ratio_y1,general_hh_ratio_y2,general_hh_ratio_y3,general_hh_ratio_y4,general_hh_ratio_y5,foreign_hh_inc_y1,foreign_hh_inc_y2,foreign_hh_inc_y3,foreign_hh_inc_y4,foreign_hh_inc_y5,foreign_hh_ratio_y1,foreign_hh_ratio_y2,foreign_hh_ratio_y3,foreign_hh_ratio_y4,foreign_hh_ratio_y5,demolished_apt_y1,demolished_apt_y2,demolished_apt_y3,demolished_apt_y4,demolished_apt_y5,general_household_apt,foreign_household_apt,demolished_apt_avg,natural_demand,multi_homeowner_inc_y1,multi_homeowner_inc_y2,multi_homeowner_inc_y3,local_buyer_ratio_y1,local_buyer_ratio_y2,local_buyer_ratio_y3,adj_price_y1,adj_price_y2,adj_price_y3,absorbed_supply_y1,absorbed_supply_y2,absorbed_supply_y3,nonlocal_buyer_ratio_y1,nonlocal_buyer_ratio_y2,nonlocal_buyer_ratio_y3,internal_invest_demand_3yr_wgt_y1,internal_invest_demand_3yr_wgt_y2,internal_invest_demand_3yr_wgt_y3,internal_investment_demand,external_investment_demand,investment_demand,single_and_foreign_hh_inc,single_foreign_own_occ_ratio,income_quintile,single_foreign_hh_growth_effective_demand,multi_hh_and_demolished_hh_inc,multi_demolished_own_occ_ratio,non_single_demolished_hh_growth_effective_demand,natural_apt_effective_demand,mibun_y4,unsold_level_adj_ratio,unsold_level_adj_invest_demand,apt_hh_over_threshold_mm,apt_hh_over_threshold_js,exclusive_area_upper_limit,own_hh_ratio,own_move_plan_yn,apt_owner_hh,rent_hh_ratio,rent_move_plan_yn,apt_renter_hh,nonapt_hh_ratio,nonapt_move_plan_yn,nonapt_price_adj,nonapt_move_demand,total_move_demand,general_hh_y1,general_hh_y2,general_hh_y3,general_hh_y4,general_hh_y5,general_hh_y6,single_hh_y1,single_hh_y2,single_hh_y3,single_hh_y4,single_hh_y5,single_hh_y6,general_hh_apt_inc_y1,general_hh_apt_inc_y2,general_hh_apt_inc_y3,general_hh_apt_inc_y4,general_hh_apt_inc_y5,general_hh_apt_inc_AVG,single_hh_apt_inc_y1,single_hh_apt_inc_y2,single_hh_apt_inc_y3,single_hh_apt_inc_y4,single_hh_apt_inc_y5,single_hh_apt_inc_AVG,general_hh_apt_demand_y1,general_hh_apt_demand_y2,general_hh_apt_demand_y3,general_hh_apt_demand_y4,general_hh_apt_demand_y5,general_hh_apt_inc,foreign_hh_y1,foreign_hh_y2,foreign_hh_y3,foreign_hh_y4,foreign_hh_y5,foreign_hh_y6,foreign_hh_apt_inc_y1,foreign_hh_apt_inc_y2,foreign_hh_apt_inc_y3,foreign_hh_apt_inc_y4,foreign_hh_apt_inc_y5,foreign_hh_apt_inc,demolished_apt_inc,multi_homeowner_y1,multi_homeowner_y2,multi_homeowner_y3,multi_homeowner_y4,avg_trade_price_y1,avg_trade_price_y2,avg_trade_price_y3,py_bprice_y1,py_bprice_y2,py_bprice_y3,internal_invest_demand_y1,internal_invest_demand_y2,internal_invest_demand_y3,internal_invest_demand,bqty_y1,bqty_y2,bqty_y3,mibun_y1,mibun_y2,mibun_y3,b_p_mi_y1,b_p_mi_y2,b_p_mi_y3,external_invest_demand_3yr_wgt_y1,external_invest_demand_3yr_wgt_y2,external_invest_demand_3yr_wgt_y3,external_invest_demand_y1,external_invest_demand_y2,external_invest_demand_y3,external_invest_demand,total_invest_demand,new_demand_volume,py_bprice_y3_34py,bprice_threshold_ratio,own_hh_apt_move_demand,py_bprice_y3_34py2,py_bprice_y3_34py2_55,rent_hh_apt_move_demand,apt_hh_ratio,sp_hh_ratio,mf_hh_ratio,nonapt_adj,interest_rate,repayment_y,LTV,DTI,py_bprice_y3*34,loan_level,monthly_repayment,annual_income,income_15_20m,income_20_25m,income_25_30m,income_30_40m,income_40_50m,income_50_60m,income_60_70m,income_70_100m,income_100m_over,single_and_foreign_demand,multi_and_demolished_demand,hh_increase_demand,internal_invest_demand2,external_invest_demand2,house_qty,mibun_y4_2,unsold_level_ratio,total_invest_demand_eff,effective_demand,supply_volume_3y,effective_demand_to_supply,demand_supply_grade,today
52720,245.0,-158.0,-48.0,27.0,-33.0,81.0,209.0,180.0,44.0,119.0,0.08,0.08,0.08,0.08,0.08,-13.0,9.0,8.0,50.0,35.0,0.11,0.11,0.11,0.06,0.1,0,0,0,0,0,11,1,0,12,30,77,49,0.8,0.83,0.81,,,,0,0,0,0.2,0.17,0.19,0.2,0.3,0.5,,,,11.52,0.3,0.0,0,0.53,0.7,0,0,0,1.0,0.0,0,0,110,0.74,0.05,0,0.26,0.2,0,9.12,0.4,0.6,0,0,10348.0,10674.0,10725.0,10857.0,10928.0,11014.0,3654.0,3735.0,3944.0,4124.0,4168.0,4287.0,19.6,-12.64,-3.84,2.16,-2.64,0.53,6.48,16.72,14.4,3.52,9.52,10.13,26.08,4.08,10.56,5.68,6.88,10.66,101.0,88.0,97.0,105.0,155.0,190.0,-1.43,0.99,0.88,3.0,3.5,1.39,0.0,1506,1536,1613,1662,404.55,424.99,447.51,,,,,,,,0,0,0,0,0,0,0,0,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.1,0.84,0.05,0.0,0.04,30.0,0.6,0.4,,,,,,,159.0,251.0,134.0,112.0,107.0,232.0,125.0,0.0,0.0,0.0,,,1664,0,0,,0.0,0.0,,C,202607
52730,31.0,-129.0,-20.0,-45.0,9.0,142.0,329.0,121.0,139.0,-9.0,0.13,0.13,0.13,0.14,0.15,5.0,1.0,31.0,49.0,66.0,0.0,0.12,0.15,0.09,0.05,0,0,0,0,0,15,2,0,17,25,54,28,0.83,0.81,0.83,,,,42,0,0,0.17,0.19,0.17,0.2,0.3,0.5,,,,21.51,0.3,0.0,0,-4.06,0.7,0,0,0,1.0,0.0,0,0,110,0.74,0.05,0,0.26,0.2,0,5.55,0.4,0.6,0,0,10296.0,10469.0,10669.0,10770.0,10864.0,10864.0,3606.0,3748.0,4077.0,4198.0,4337.0,4328.0,4.03,-16.77,-2.6,-6.3,1.35,-4.06,18.46,42.77,15.73,19.46,-1.35,19.01,22.49,26.0,13.13,13.16,0.0,14.96,54.0,59.0,60.0,91.0,140.0,206.0,0.0,0.12,4.65,4.41,3.3,2.5,0.0,1355,1380,1434,1462,501.69,504.16,508.61,,,,,,,,42,0,0,0,0,0,42,0,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.15,0.79,0.04,0.0,0.04,30.0,0.6,0.4,,,,,,32.0,195.0,345.0,206.0,192.0,151.0,352.0,273.0,0.0,-0.0,0.0,,,2230,0,0,,0.0,14.0,,C,202607
52740,40.0,-155.0,-116.0,-33.0,-21.0,95.0,224.0,144.0,9.0,44.0,0.08,0.08,0.08,0.08,0.08,-8.0,-3.0,13.0,35.0,13.0,0.0,0.0,0.06,0.04,0.05,0,0,0,0,0,4,1,0,5,16,68,-37,0.75,0.83,0.75,,,,120,0,0,0.25,0.17,0.25,0.2,0.3,0.5,,,,8.83,0.3,0.0,0,-4.56,0.7,0,0,0,1.0,0.0,0,0,110,0.74,0.05,0,0.26,0.2,0,10.7,0.4,0.6,0,0,9248.0,9383.0,9452.0,9480.0,9456.0,9479.0,3136.0,3231.0,3455.0,3599.0,3608.0,3652.0,3.2,-12.4,-9.28,-2.64,-1.68,-4.56,7.6,17.92,11.52,0.72,3.52,8.26,10.8,5.52,2.24,-1.92,1.84,3.7,111.0,103.0,100.0,113.0,148.0,161.0,-0.0,-0.0,0.78,1.4,0.65,0.57,0.0,1194,1210,1278,1241,824.59,824.59,834.16,,,,,,,,120,0,0,0,0,0,120,0,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.08,0.85,0.05,0.0,0.04,30.0,0.6,0.4,,,,,,,137.0,249.0,126.0,101.0,85.0,176.0,125.0,0.0,-0.0,0.0,,,1272,0,0,,0.0,40.0,,C,202607
52750,37.0,-281.0,-10.0,82.0,-104.0,266.0,240.0,150.0,-403.0,65.0,0.12,0.13,0.13,0.13,0.13,-17.0,-7.0,14.0,40.0,26.0,0.15,0.12,0.07,0.05,0.09,0,0,0,0,0,0,0,0,0,-63,91,-135,0.7,0.67,0.6,,,,129,-103,31,0.3,0.33,0.4,0.2,0.3,0.5,,,,8.13,0.3,0.0,0,-7.25,0.7,0,0,72,0.4,28.8,0,0,110,0.74,0.05,0,0.26,0.2,0,5.95,0.4,0.6,0,0,11985.0,12288.0,12247.0,12387.0,12066.0,12027.0,4534.0,4800.0,5040.0,5190.0,4787.0,4852.0,4.44,-36.53,-1.3,10.66,-13.52,-7.25,31.92,31.2,19.5,-52.39,8.45,7.74,36.36,-5.33,18.2,-41.73,-5.07,0.49,96.0,79.0,72.0,86.0,126.0,152.0,-2.55,-0.84,0.98,2.0,2.34,0.39,0.0,1801,1738,1829,1694,399.98,402.89,410.26,,,,,,,,129,0,0,0,0,103,129,0,103,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.14,0.82,0.03,0.0,0.04,30.0,0.6,0.4,,,,,,,244.0,325.0,172.0,128.0,109.0,238.0,137.0,0.0,-0.0,0.0,,,2226,72,0.03234501347708894878706199461,,0.0,43.0,,C,202607
52770,55.0,-253.0,-44.0,35.0,54.0,116.0,245.0,133.0,178.0,-5.0,0.12,0.12,0.12,0.14,0.14,-11.0,9.0,-2.0,13.0,35.0,0.14,0.12,0.12,0.1,0.1,0,0,0,0,0,13,1,0,14,0,92,65,0.81,0.68,0.73,0.65,0.63,0.6,0,0,267,0.19,0.32,0.27,0.2,0.3,0.5,26,22,48,17.52,0.3,0.78,4,-3.32,0.7,-2,2,0,1.0,0.0,414,0,110,0.74,0.05,12,0.26,0.2,0,6.7,0.4,0.6,19,31,11476.0,11647.0,11639.0,11728.0,11941.0,11990.0,3822.0,3938.0,4183.0,4316.0,4494.0,4489.0,6.6,-30.36,-5.28,4.9,7.56,-3.32,13.92,29.4,15.96,24.92,-0.7,16.7,20.52,-0.96,10.68,29.82,6.86,13.38,97.0,86.0,95.0,93.0,106.0,141.0,-1.54,1.08,-0.24,1.3,3.5,0.82,0.0,1553,1553,1645,1710,685.69,693.49,699.05,1052.56,1107.96,1166.27,0.0,11.82,14.23,8.68,0,0,264,3,3,3,3,3,267,0.2,0.3,0.5,0.0,0.0,21.63,7.21,15.89,30.09,39700.0,0.55,11.95,39700.0,21835.0,0.0,0.13,0.82,0.04,80.04,0.04,30.0,0.6,0.4,40000.0,23800.0,-113.62,3360.0,,36.0,220.0,401.0,241.0,169.0,177.0,354.0,320.0,4.1,-1.81,2.29,8.68,7.21,2391,0,0,15.89,49.34,88.0,1.78,C,202607
52790,-28.0,-339.0,-179.0,-227.0,-175.0,0.0,475.0,367.0,262.0,255.0,0.13,0.14,0.14,0.15,0.16,-2.0,13.0,61.0,118.0,177.0,0.04,0.06,0.06,0.07,0.04,0,0,0,0,0,12,4,0,16,-40,254,-402,0.8,0.82,0.81,,,,206,0,0,0.2,0.18,0.19,0.2,0.3,0.5,,,,43.54,0.3,0.0,0,-27.64,0.7,0,0,0,1.0,0.0,0,0,110,0.74,0.05,0,0.26,0.2,0,5.36,0.4,0.6,0,0,23540.0,23512.0,23648.0,23836.0,23871.0,23951.0,8326.0,8326.0,8801.0,9168.0,9430.0,9685.0,-3.64,-47.46,-25.06,-34.05,-28.0,-27.64,0.0,66.5,51.38,39.3,40.8,39.6,-3.64,19.04,26.32,5.25,12.8,11.95,307.0,305.0,318.0,379.0,497.0,674.0,-0.08,0.78,3.66,8.26,7.08,3.94,0.0,4079,4039,4293,3891,642.09,649.1,650.03,,,,,,,,206,0,0,0,0,0,206,0,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.15,0.76,0.07,0.0,0.04,30.0,0.6,0.4,,,,,,59.0,447.0,810.0,430.0,345.0,320.0,718.0,609.0,0.0,-0.0,0.0,,,5997,0,0,,0.0,68.67,,C,202607
52800,34.0,-467.0,-67.0,-160.0,-305.0,291.0,405.0,309.0,150.0,169.0,0.21,0.22,0.23,0.23,0.23,-11.0,23.0,28.0,80.0,72.0,0.11,0.13,0.11,0.12,0.09,0,0,0,0,0,15,4,0,19,32,186,-170,0.75,0.75,0.8,,,,0,0,0,0.25,0.25,0.2,0.2,0.3,0.5,,,,63.12,0.3,0.0,0,-43.59,0.7,0,0,0,1.0,0.0,0,0,110,0.74,0.05,0,0.26,0.2,0,3.05,0.4,0.6,0,0,22026.0,22351.0,22289.0,22531.0,22521.0,22385.0,7524.0,7815.0,8220.0,8529.0,8679.0,8848.0,7.14,-102.74,-15.41,-36.8,-70.15,-43.59,61.11,89.1,71.07,34.5,38.87,58.93,68.25,-13.64,55.66,-2.3,-31.28,15.34,227.0,216.0,239.0,267.0,347.0,419.0,-1.21,2.99,3.08,9.6,6.48,4.19,0.0,2812,2844,3030,2860,632.9,643.31,650.05,,,,,,,,0,0,0,0,0,0,0,0,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.24,0.7,0.03,0.0,0.04,30.0,0.6,0.4,,,,,,96.0,686.0,975.0,533.0,447.0,444.0,917.0,726.0,0.0,-0.0,0.0,,,6910,0,0,,0.0,0.0,,C,202607
46000,2006.0,-1635.0,-2034.0,-2550.0,-1148.0,18486.0,17475.0,9321.0,11154.0,6911.0,0.4,0.41,0.42,0.42,0.43,211.0,436.0,1402.0,2431.0,2278.0,0.19,0.2,0.2,0.2,0.2,0,530,0,0,0,4769,270,106,5145,1142,5593,2806,0.7,0.72,0.7,0.48,0.49,0.52,4410,5562,3093,0.3,0.28,0.3,0.2,0.3,0.5,1179,597,1776,5495.98,0.3,0.75,1237,-351.37,0.7,-184,1053,2715,0.8,2172.0,73577,37944,110,0.74,0.05,2042,0.26,0.2,1480,1.12,0.4,0.6,947,4469,741026.0,761518.0,777358.0,784645.0,793249.0,799012.0,238147.0,256633.0,274108.0,283429.0,294583.0,301494.0,802.4,-670.35,-854.28,-1071.0,-493.64,-457.37,7394.4,7164.75,3914.82,4684.68,2971.73,5226.08,8196.8,6494.4,3060.54,3613.68,2478.09,4768.7,10035.0,10246.0,10682.0,12084.0,14515.0,16793.0,40.09,87.2,280.4,486.2,455.6,269.9,106.0,92947,94089,99682,102488,655.95,660.42,665.92,1380.52,1342.88,1284.48,76.74,591.96,510.69,393.13,4999,5542,2210,3029,3618,3598,8028,9160,5808,0.2,0.3,0.5,127.01,228.93,241.25,199.06,592.19,5736.79,43700.0,0.55,2041.76,43700.0,24035.0,1479.82,0.46,0.49,0.03,3960.87,0.04,30.0,0.6,0.4,44000.0,26200.0,-125.08,3720.0,1224.0,3815.0,32440.0,53216.0,35014.0,29803.0,27815.0,66924.0,69883.0,1236.6,-184.47,1052.13,393.13,199.06,434948,2715,0.006242125495461526435343995144,473.75,5998.07,4250.33,0.71,A,202607
46110,-1288.0,-1054.0,-693.0,-794.0,-1056.0,2833.0,2105.0,1236.0,1720.0,931.0,0.61,0.62,0.64,0.64,0.65,29.0,35.0,115.0,242.0,182.0,0.28,0.27,0.26,0.21,0.2,0,0,0,0,0,491,27,0,518,-86,231,325,0.67,0.68,0.73,0.45,0.45,0.44,3,66,70,0.33,0.32,0.27,0.2,0.3,0.5,68,7,75,1132.98,0.3,0.73,248,-615.45,0.7,-314,-66,241,1.0,241.0,8872,2846,110,0.74,0.05,240,0.26,0.2,108,0.35,0.4,0.6,29,377,92846.0,94391.0,95442.0,95985.0,96911.0,96786.0,29003.0,31836.0,33941.0,35177.0,36897.0,37828.0,-785.68,-653.48,-443.52,-508.16,-686.4,-615.45,1728.13,1305.1,791.04,1100.8,605.15,1106.04,942.45,651.62,347.52,592.64,-81.25,490.6,989.0,1018.0,1053.0,1168.0,1410.0,1592.0,8.12,9.45,29.9,50.82,36.4,26.94,0.0,8166,8080,8311,8636,539.91,543.65,550.01,1197.17,1197.17,1257.03,-5.19,21.21,52.2,22.74,0,70,60,250,247,251,250,317,311,0.2,0.3,0.5,0.09,2.85,4.16,2.37,25.11,542.65,42700.0,0.55,239.63,42700.0,23485.0,108.03,0.73,0.22,0.04,121.5,0.04,30.0,0.6,0.4,43000.0,25600.0,-122.22,3720.0,247.0,749.0,6605.0,9824.0,5934.0,5110.0,4782.0,10909.0,9263.0,248.12,-314.49,-66.37,22.74,2.37,76011,241,0.003170593729854889423899172488,25.11,335.56,43.33,0.13,S,202607
46130,503.0,-797.0,-162.0,-472.0,-504.0,2421.0,2512.0,1488.0,1333.0,914.0,0.54,0.54,0.55,0.56,0.56,32.0,133.0,300.0,225.0,144.0,0.19,0.17,0.14,0.15,0.15,0,530,0,0,0,789,25,106,920,610,724,14,0.85,0.86,0.84,0.5,0.47,0.45,-299,1269,513,0.15,0.14,0.16,0.2,0.3,0.5,142,39,181,973.32,0.3,0.65,190,-52.88,0.7,-24,166,453,0.8,362.40000000000003,13712,3685,110,0.74,0.05,330,0.26,0.2,125,0.57,0.4,0.6,62,517,109473.0,112397.0,114112.0,115438.0,116299.0,116709.0,31651.0,34072.0,36584.0,38072.0,39405.0,40319.0,271.62,-430.38,-89.1,-264.32,-282.24,-158.88,1307.34,1356.48,818.4,746.48,511.84,948.11,1578.96,926.1,729.3,482.16,229.6,789.22,1256.0,1288.0,1421.0,1721.0,1946.0,2090.0,6.08,22.61,42.0,33.75,21.6,25.21,106.0,12515,13125,13849,13863,746.6,741.28,735.26,1483.66,1561.74,1643.94,51.85,87.79,2.65,47.43,0,1272,450,214,513,516,214,1785,966,0.2,0.3,0.5,-4.49,25.05,18.47,13.01,60.44,980.87,55900.0,0.55,329.77,55900.0,30745.0,124.55,0.62,0.32,0.03,260.65,0.04,30.0,0.6,0.4,56000.0,33500.0,-159.93,4800.0,200.0,563.0,5821.0,8914.0,5834.0,5304.0,4810.0,11981.0,14740.0,189.8,-24.06,165.74,47.43,13.01,78887,453,0.005742391014996133710243766400,48.35,730.96,574.0,0.79,A,202607
46150,932.0,261.0,-304.0,-5.0,-27.0,2766.0,3793.0,716.0,1911.0,603.0,0.62,0.62,0.63,0.64,0.64,14.0,64.0,165.0,78.0,113.0,0.22,0.21,0.2,0.19,0.19,0,0,0,0,0,1331,17,0,1348,13,945,21,0.73,0.78,0.73,0.53,0.53,0.52,42,2548,-383,0.27,0.22,0.27,0.2,0.3,0.5,122,63,185,1242.48,0.3,0.72,268,105.53,0.7,53,321,660,0.8,528.0,17446,9135,110,0.74,0.05,465,0.26,0.2,342,0.44,0.4,0.6,85,892,106414.0,110112.0,114166.0,114578.0,116484.0,117060.0,29181.0,31947.0,35740.0,36456.0,38367.0,38970.0,577.84,161.82,-191.52,-3.2,-17.28,105.53,1714.92,2351.66,451.08,1223.04,385.92,1225.32,2292.76,2513.48,259.56,1219.84,368.64,1330.86,638.0,652.0,716.0,881.0,959.0,1072.0,3.08,13.44,33.0,14.82,21.47,17.16,0.0,12860,12873,13818,13839,744.57,752.4,763.09,1407.72,1407.72,1478.11,1.01,117.2,3.99,40.73,0,2495,0,372,330,277,372,2825,277,0.2,0.3,0.5,1.2,89.13,-26.89,21.15,61.88,1409.9,50300.0,0.55,464.76,50300.0,27665.0,342.01,0.68,0.27,0.03,353.43,0.04,30.0,0.6,0.4,50000.0,30200.0,-144.18,4320.0,222.0,713.0,5681.0,10464.0,7155.0,6094.0,6025.0,15666.0,17665.0,268.38,53.19,321.57,40.73,21.15,89194,660,0.007399600870013678050093055587,49.5,1262.66,831.67,0.66,A,202607
46170,471.0,580.0,-90.0,165.0,289.0,1098.0,1193.0,698.0,1039.0,202.0,0.45,0.47,0.47,0.49,0.49,44.0,103.0,65.0,127.0,223.0,0.28,0.32,0.32,0.32,0.3,0,0,0,0,0,531,35,0,566,-4,356,131,0.62,0.65,0.71,0.78,0.76,0.73,1,17,281,0.38,0.35,0.29,0.2,0.3,0.5,86,31,117,432.91,0.3,0.88,114,132.94,0.7,82,196,142,1.0,142.0,12233,7156,110,0.74,0.05,398,0.26,0.2,327,0.86,0.4,0.6,150,875,46928.0,48497.0,50270.0,50878.0,52082.0,52573.0,16880.0,17978.0,19171.0,19869.0,20908.0,21110.0,211.95,272.6,-42.3,80.85,141.61,132.94,494.1,560.71,328.06,509.11,98.98,398.19,706.05,833.31,285.76,589.96,240.59,531.13,647.0,691.0,794.0,859.0,986.0,1209.0,12.32,32.96,20.8,40.64,66.9,34.72,0.0,6012,6008,6364,6495,733.79,744.13,754.74,935.66,984.91,1036.74,-0.39,52.76,33.95,28.77,0,0,311,130,129,112,130,129,423,0.2,0.3,0.5,0.06,1.36,29.74,10.39,39.16,605.01,35200.0,0.55,398.31,35200.0,19360.0,327.46,0.53,0.44,0.02,624.07,0.04,30.0,0.6,0.4,35000.0,21100.0,-100.73,3000.0,108.0,327.0,2464.0,3983.0,2738.0,2404.0,2235.0,5237.0,5055.0,114.29,81.89,196.18,28.77,10.39,31168,142,0.004555954825462012320328542094,39.16,1110.89,103.67,0.09,S,202607
46230,377.0,120.0,721.0,210.0,897.0,1241.0,1504.0,1076.0,1319.0,1223.0,0.63,0.64,0.65,0.66,0.68,26.0,-1.0,47.0,100.0,48.0,0.42,0.43,0.4,0.38,0.39,0,0,0,0,0,1135,17,0,1152,235,490,399,0.68,0.67,0.59,0.37,0.37,0.37,710,957,1129,0.32,0.33,0.41,0.2,0.3,0.5,92,138,230,846.39,0.3,0.79,201,306.3,0.7,169,370,451,0.8,360.8,6012,1020,110,0.74,0.05,176,0.26,0.2,42,0.37,0.4,0.6,19,237,56134.0,57752.0,59376.0,61173.0,62702.0,64822.0,15035.0,16276.0,17780.0,18856.0,20175.0,21398.0,237.51,76.8,468.65,138.6,609.96,306.3,781.83,962.56,699.4,870.54,831.64,829.19,1019.34,1039.36,1168.05,1009.14,1441.6,1135.5,502.0,528.0,527.0,574.0,674.0,722.0,10.92,-0.43,18.8,38.0,18.72,17.2,0.0,7240,7475,7965,8364,484.75,486.42,487.1,1310.6,1310.6,1310.6,11.83,36.44,43.55,30.61,1064,717,208,1258,1612,1372,2322,2329,1580,0.2,0.3,0.5,16.81,35.05,85.63,45.83,76.44,1229.14,44600.0,0.55,175.73,44600.0,24530.0,41.9,0.72,0.21,0.06,79.58,0.04,30.0,0.6,0.4,45000.0,26700.0,-127.47,3840.0,155.0,417.0,3329.0,6489.0,4763.0,3979.0,3708.0,9233.0,10638.0,200.59,169.38,369.97,30.61,45.83,58978,451,0.007646919190206517684560344535,61.15,667.85,663.0,0.99,A,202607
46710,45.0,264.0,-57.0,-286.0,-30.0,326.0,406.0,195.0,678.0,95.0,0.09,0.12,0.12,0.12,0.12,-11.0,-5.0,-13.0,87.0,-5.0,0.03,0.03,0.04,0.03,0.05,0,0,0,0,0,37,0,0,37,15,211,94,0.69,0.82,0.72,,,,188,10,73,0.31,0.18,0.28,0.2,0.3,0.5,,,,39.11,0.3,0.0,0,-1.81,0.7,0,0,47,0.6,28.2,0,0,110,0.74,0.05,0,0.26,0.2,0,7.06,0.4,0.6,0,0,17663.0,18034.0,18704.0,18842.0,19234.0,19299.0,5317.0,5643.0,6049.0,6244.0,6922.0,7017.0,4.05,31.68,-6.84,-34.32,-3.6,-1.81,29.34,48.72,23.4,81.36,11.4,38.84,33.39,80.4,16.56,47.04,7.8,37.04,275.0,264.0,259.0,246.0,333.0,328.0,-0.33,-0.15,-0.52,2.61,-0.25,0.27,0.0,2581,2596,2807,2901,734.22,738.8,744.46,,,,,,,,224,0,94,0,36,26,224,36,120,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.12,0.83,0.03,0.0,0.04,30.0,0.6,0.4,,,,,,33.0,318.0,492.0,281.0,235.0,228.0,502.0,387.0,0.0,-0.0,0.0,,,3282,47,0.01432053625837903717245581962,,0.0,106.0,,C,202607
46720,-58.0,-126.0,-77.0,-37.0,-28.0,117.0,238.0,177.0,154.0,58.0,0.08,0.08,0.08,0.08,0.08,-5.0,-3.0,12.0,17.0,25.0,0.05,0.05,0.05,0.04,0.05,0,0,0,0,0,7,0,0,7,70,105,44,0.64,0.77,0.86,,,,120,0,0,0.36,0.23,0.14,0.2,0.3,0.5,,,,12.33,0.3,0.0,0,-5.22,0.7,0,0,0,1.0,0.0,0,0,110,0.74,0.05,0,0.26,0.2,0,9.61,0.4,0.6,0,0,12630.0,12689.0,12801.0,12901.0,13018.0,13048.0,5161.0,5278.0,5516.0,5693.0,5847.0,5905.0,-4.64,-10.08,-6.16,-2.96,-2.24,-5.22,9.36,19.04,14.16,12.32,4.64,11.9,4.72,8.96,8.0,9.36,2.4,6.69,125.0,120.0,117.0,129.0,146.0,171.0,-0.25,-0.15,0.6,0.68,1.25,0.43,0.0,1652,1722,1827,1871,460.14,455.72,456.83,,,,,,,,120,0,0,0,0,0,120,0,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.09,0.85,0.05,0.0,0.04,30.0,0.6,0.4,,,,,,,190.0,340.0,214.0,160.0,128.0,271.0,194.0,0.0,-0.0,0.0,,,2024,0,0,,0.0,40.0,,C,202607
46730,-42.0,-103.0,-14.0,-42.0,-29.0,265.0,254.0,52.0,98.0,28.0,0.08,0.1,0.1,0.1,0.11,-7.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,0,0,8,58,37,97,0.57,0.68,0.72,,,,-3,-131,-43,0.43,0.32,0.28,0.2,0.3,0.5,,,,12.94,0.3,0.0,0,-4.49,0.7,0,0,179,0.4,71.60000000000001,0,0,110,0.74,0.05,0,0.26,0.2,0,7.93,0.4,0.6,0,0,10786.0,11009.0,11160.0,11198.0,11254.0,11253.0,3930.0,4195.0,4449.0,4501.0,4599.0,4627.0,-3.36,-10.3,-1.4,-4.2,-3.19,-4.49,21.2,25.4,5.2,9.8,3.08,12.94,17.84,15.1,3.8,5.6,-0.11,8.45,73.0,66.0,68.0,73.0,74.0,75.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423,1481,1518,1615,676.08,678.64,678.18,,,,,,,,0,0,0,2,5,136,2,5,136,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.11,0.84,0.03,0.0,0.04,30.0,0.6,0.4,,,,,,,188.0,323.0,155.0,118.0,127.0,239.0,184.0,0.0,-0.0,0.0,,,1972,179,0.09077079107505070993914807302,,0.0,0.0,,C,202607
46770,-64.0,-314.0,-118.0,-213.0,-195.0,651.0,533.0,486.0,130.0,298.0,0.09,0.09,0.1,0.1,0.11,-32.0,-10.0,60.0,113.0,96.0,0.04,0.05,0.05,0.06,0.06,0,0,0,0,0,22,3,0,25,-40,401,323,0.76,0.8,0.84,,,,0,7,8,0.24,0.2,0.16,0.2,0.3,0.5,,,,42.94,0.3,0.0,0,-17.71,0.7,0,0,4,1.0,4.0,0,0,110,0.74,0.05,0,0.26,0.2,0,7.81,0.4,0.6,0,0,28933.0,29520.0,29739.0,30107.0,30024.0,30127.0,11154.0,11805.0,12338.0,12824.0,12954.0,13252.0,-5.76,-28.26,-11.8,-21.3,-21.45,-17.71,58.59,47.97,48.6,13.0,32.78,40.19,52.83,19.71,36.8,-8.3,11.33,22.47,335.0,303.0,293.0,353.0,466.0,562.0,-1.28,-0.5,3.0,6.78,5.76,2.75,0.0,4352,4312,4713,5036,613.47,621.52,626.66,,,,,,,,0,0,0,19,19,12,19,19,12,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.11,0.81,0.06,0.0,0.04,30.0,0.6,0.4,,,,,,84.0,621.0,954.0,536.0,360.0,352.0,749.0,557.0,0.0,-0.0,0.0,,,6518,4,0.0006136851795029150046026388463,,0.0,0.0,,C,202607
